REGIAO|NOME_REGIAO|SIGLA_UF|NOME_UF|COD_IBGE|NOME_MUNICIPIO|LAT|LNG|POP_IBGE_2013|CAPITAL|POP_IBGE_2022|Cod_Mesorregiao|Nome_Mesorregiao|Cod_Microrregiao|Nome_Microrregiao
SE|Sudeste|SP|São Paulo|3511508|Cerquilho|-23.1686725|-47.73753133|43473|0|44024|11|Itapetininga|043|Tatuí
SE|Sudeste|SP|São Paulo|3511607|Cesário Lange|-23.22473184|-47.95211066|16717|0|18811|11|Itapetininga|043|Tatuí
SE|Sudeste|SP|São Paulo|3511706|Charqueada|-22.50888241|-47.7757002|16092|0|15739|06|Piracicaba|028|Piracicaba
SE|Sudeste|SP|São Paulo|3511904|Clementina|-21.56031004|-50.45034869|7717|0|7005|03|Araçatuba|018|Birigui
SE|Sudeste|SP|São Paulo|3512001|Colina|-20.7187345|-48.53973833|18107|0|18411|02|Ribeirão Preto|009|Barretos
SE|Sudeste|SP|São Paulo|3512100|Colômbia|-20.17155884|-48.68748418|6196|0|6642|02|Ribeirão Preto|009|Barretos
SE|Sudeste|SP|São Paulo|3512209|Conchal|-22.33007645|-47.17437574|26689|0|28184|06|Piracicaba|027|Limeira
SE|Sudeste|SP|São Paulo|3512308|Conchas|-23.01295808|-48.00989213|17162|0|17184|04|Bauru|023|Botucatu
SE|Sudeste|SP|São Paulo|3512407|Cordeirópolis|-22.48170703|-47.45828293|22648|0|26585|06|Piracicaba|027|Limeira
SE|Sudeste|SP|São Paulo|3512506|Coroados|-21.35405285|-50.28729585|5615|0|5395|03|Araçatuba|018|Birigui
SE|Sudeste|SP|São Paulo|3512605|Coronel Macedo|-23.63223498|-49.3189124|5009|0|4226|11|Itapetininga|041|Itapeva
SE|Sudeste|SP|São Paulo|3512704|Corumbataí|-22.21899675|-47.62661013|4018|0|4667|06|Piracicaba|026|Rio Claro
SE|Sudeste|SP|São Paulo|3512803|Cosmópolis|-22.64578489|-47.19677078|64415|0|59715|07|Campinas|032|Campinas
SE|Sudeste|SP|São Paulo|3512902|Cosmorama|-20.47703466|-49.77885969|7404|0|9315|01|São José do Rio Preto|003|Votuporanga
SE|Sudeste|SP|São Paulo|3513009|Cotia|-23.603514|-46.93184633|220941|0|289622|15|Metropolitana de São Paulo|060|Itapecerica da Serra
SE|Sudeste|SP|São Paulo|3513108|Cravinhos|-21.3404305|-47.73004235|33543|0|33252|02|Ribeirão Preto|014|Ribeirão Preto
SE|Sudeste|SP|São Paulo|3513207|Cristais Paulista|-20.402492|-47.42380645|8089|0|9375|02|Ribeirão Preto|012|Franca
SE|Sudeste|SP|São Paulo|3513306|Cruzália|-22.74549893|-50.79366616|2260|0|2086|10|Assis|039|Assis
SE|Sudeste|SP|São Paulo|3513405|Cruzeiro|-22.57774988|-44.96173196|80408|0|75592|13|Vale do Paraíba Paulista|051|Guaratinguetá
SE|Sudeste|SP|São Paulo|3513504|Cubatão|-23.883839|-46.42003177|125178|0|128645|15|Metropolitana de São Paulo|063|Santos
SE|Sudeste|SP|São Paulo|3513603|Cunha|-23.07475015|-44.9580269|22251|0|22125|13|Vale do Paraíba Paulista|053|Paraibuna/Paraitinga
SE|Sudeste|SP|São Paulo|3513702|Descalvado|-21.909083|-47.62066397|32595|0|31916|05|Araraquara|025|São Carlos
SE|Sudeste|SP|São Paulo|3513801|Diadema|-23.689295|-46.62338139|406718|0|404738|15|Metropolitana de São Paulo|061|São Paulo
SE|Sudeste|SP|São Paulo|3513850|Dirce Reis|-20.46441279|-50.60605599|1760|0|1621|01|São José do Rio Preto|001|Jales
SE|Sudeste|SP|São Paulo|3513900|Divinolândia|-21.66162151|-46.73686979|11604|0|11137|07|Campinas|030|São João da Boa Vista
SE|Sudeste|SP|São Paulo|3514007|Dobrada|-21.51480433|-48.40024272|8432|0|8765|05|Araraquara|024|Araraquara
SE|Sudeste|SP|São Paulo|3514106|Dois Córregos|-22.367316|-48.38267599|26126|0|24170|04|Bauru|021|Jaú
SE|Sudeste|SP|São Paulo|3514205|Dolcinópolis|-20.12287066|-50.51536308|2148|0|2511|01|São José do Rio Preto|001|Jales
SE|Sudeste|SP|São Paulo|3514304|Dourado|-22.1131672|-48.31623581|8884|0|8233|05|Araraquara|025|São Carlos
SE|Sudeste|SP|São Paulo|3514403|Dracena|-21.48613754|-51.53404966|45346|0|45248|08|Presidente Prudente|034|Dracena
SE|Sudeste|SP|São Paulo|3514502|Duartina|-22.41488138|-49.40504541|12585|0|12329|04|Bauru|020|Bauru
SE|Sudeste|SP|São Paulo|3514601|Dumont|-21.233326|-47.97084345|8874|0|9476|02|Ribeirão Preto|014|Ribeirão Preto
SE|Sudeste|SP|São Paulo|3514700|Echaporã|-22.424997|-50.20700615|6389|0|6157|09|Marília|038|Marília
SE|Sudeste|SP|São Paulo|3514809|Eldorado|-24.52538661|-48.10322842|15238|0|13402|14|Litoral Sul Paulista|055|Registro
SE|Sudeste|SP|São Paulo|3514908|Elias Fausto|-23.04253672|-47.37677424|16762|0|17832|07|Campinas|032|Campinas
SE|Sudeste|SP|São Paulo|3514924|Elisiário|-21.16442902|-49.11083589|3359|0|3141|01|São José do Rio Preto|005|Catanduva
SE|Sudeste|SP|São Paulo|3514957|Embaúba|-20.98266805|-48.83262029|2486|0|2331|01|São José do Rio Preto|005|Catanduva
SE|Sudeste|SP|São Paulo|3515004|Embu das Artes|-23.6473125|-46.85085999|256247|0|277249|15|Metropolitana de São Paulo|060|Itapecerica da Serra
SE|Sudeste|SP|São Paulo|3515103|Embu-Guaçu|-23.8318291|-46.81710887|66273|0|63129|15|Metropolitana de São Paulo|060|Itapecerica da Serra
SE|Sudeste|SP|São Paulo|3515129|Emilianópolis|-21.83130898|-51.48043143|3149|0|3002|08|Presidente Prudente|036|Presidente Prudente
SE|Sudeste|SP|São Paulo|3515152|Engenheiro Coelho|-22.49118995|-47.21307973|17681|0|20119|07|Campinas|031|Mogi Mirim
SE|Sudeste|SP|São Paulo|3515186|Espírito Santo do Pinhal|-22.1970535|-46.74551429|43611|0|39700|07|Campinas|030|São João da Boa Vista
SE|Sudeste|SP|São Paulo|3515194|Espírito Santo do Turvo|-22.69497349|-49.42982529|4525|0|4095|10|Assis|040|Ourinhos
SE|Sudeste|SP|São Paulo|3515202|Estrela d'Oeste|-20.2860822|-50.40546685|8458|0|9405|01|São José do Rio Preto|002|Fernandópolis
SE|Sudeste|SP|São Paulo|3515301|Estrela do Norte|-22.4905989|-51.66417619|2752|0|2596|08|Presidente Prudente|036|Presidente Prudente
SE|Sudeste|SP|São Paulo|3515350|Euclides da Cunha Paulista|-22.55499692|-52.59089838|9729|0|7831|08|Presidente Prudente|036|Presidente Prudente
SE|Sudeste|SP|São Paulo|3515400|Fartura|-23.38896091|-49.51205338|15889|0|16782|10|Assis|040|Ourinhos
SE|Sudeste|SP|São Paulo|3515509|Fernandópolis|-20.28238299|-50.24874843|67543|0|71826|01|São José do Rio Preto|002|Fernandópolis
SE|Sudeste|SP|São Paulo|3515608|Fernando Prestes|-21.26712199|-48.69227305|5736|0|5925|02|Ribeirão Preto|013|Jaboticabal
SE|Sudeste|SP|São Paulo|3515657|Fernão|-22.35913832|-49.51984121|1646|0|1660|09|Marília|038|Marília
SE|Sudeste|SP|São Paulo|3515707|Ferraz de Vasconcelos|-23.5415445|-46.36655267|180326|0|187253|15|Metropolitana de São Paulo|062|Mogi das Cruzes
SE|Sudeste|SP|São Paulo|3515806|Flora Rica|-21.67673394|-51.38230084|1699|0|1487|08|Presidente Prudente|035|Adamantina
SE|Sudeste|SP|São Paulo|3515905|Floreal|-20.67403123|-50.14568901|3042|0|2735|01|São José do Rio Preto|006|Auriflama
SE|Sudeste|SP|São Paulo|3516002|Flórida Paulista|-21.61342762|-51.16887647|13704|0|13009|08|Presidente Prudente|035|Adamantina
SE|Sudeste|SP|São Paulo|3516101|Florínia|-22.90356878|-50.72482247|2843|0|3860|10|Assis|039|Assis
SE|Sudeste|SP|São Paulo|3516200|Franca|-20.536097|-47.40233163|336734|0|370378|02|Ribeirão Preto|012|Franca
SE|Sudeste|SP|São Paulo|3516309|Francisco Morato|-23.2758255|-46.7325267|164718|0|182265|15|Metropolitana de São Paulo|058|Franco da Rocha
SE|Sudeste|SP|São Paulo|3516408|Franco da Rocha|-23.3203025|-46.72787467|141824|0|159367|15|Metropolitana de São Paulo|058|Franco da Rocha
SE|Sudeste|SP|São Paulo|3516507|Gabriel Monteiro|-21.52898014|-50.55546084|2790|0|2760|03|Araçatuba|018|Birigui
SE|Sudeste|SP|São Paulo|3516606|Gália|-22.29401925|-49.55211133|7019|0|6054|09|Marília|038|Marília
SE|Sudeste|SP|São Paulo|3516705|Garça|-22.21070949|-49.65652994|44479|0|41395|09|Marília|038|Marília
SE|Sudeste|SP|São Paulo|3516804|Gastão Vidigal|-20.7952395|-50.19021973|4482|0|3234|01|São José do Rio Preto|006|Auriflama
SE|Sudeste|SP|São Paulo|3516853|Gavião Peixoto|-21.8403669|-48.4954592|4635|0|4688|05|Araraquara|024|Araraquara
SE|Sudeste|SP|São Paulo|3516903|General Salgado|-20.64836932|-50.3618137|10970|0|10301|01|São José do Rio Preto|006|Auriflama
SE|Sudeste|SP|São Paulo|3517000|Getulina|-21.7998306|-49.92928357|11209|0|10011|04|Bauru|019|Lins
SE|Sudeste|SP|São Paulo|3517109|Glicério|-21.37977781|-50.20841673|4745|0|4132|03|Araçatuba|018|Birigui
SE|Sudeste|SP|São Paulo|3517208|Guaiçara|-21.622143|-49.79876169|11385|0|11214|04|Bauru|019|Lins
SE|Sudeste|SP|São Paulo|3517307|Guaimbê|-21.91092066|-49.89717775|5654|0|5439|04|Bauru|019|Lins
SE|Sudeste|SP|São Paulo|3517406|Guaíra|-20.32014434|-48.31447049|39314|0|39351|02|Ribeirão Preto|010|São Joaquim da Barra
SE|Sudeste|SP|São Paulo|3517505|Guapiaçu|-20.79644862|-49.21914586|19409|0|21664|01|São José do Rio Preto|004|São José do Rio Preto
SE|Sudeste|SP|São Paulo|3517604|Guapiara|-24.1825265|-48.52768132|18129|0|16579|11|Itapetininga|044|Capão Bonito
SE|Sudeste|SP|São Paulo|3517703|Guará|-20.42755706|-47.82459295|20733|0|18607|02|Ribeirão Preto|011|Ituverava
SE|Sudeste|SP|São Paulo|3517802|Guaraçaí|-21.03288139|-51.20910634|8586|0|7344|03|Araçatuba|016|Andradina
SE|Sudeste|SP|São Paulo|3517901|Guaraci|-20.49880921|-48.9445026|10584|0|10347|01|São José do Rio Preto|004|São José do Rio Preto
SE|Sudeste|SP|São Paulo|3518008|Guarani d'Oeste|-20.07570557|-50.34153388|2023|0|1948|01|São José do Rio Preto|002|Fernandópolis
SE|Sudeste|SP|São Paulo|3518107|Guarantã|-21.8951462|-49.59482185|6629|0|6427|04|Bauru|020|Bauru
SE|Sudeste|SP|São Paulo|3518206|Guararapes|-21.2534465|-50.64263905|32023|0|31017|03|Araçatuba|017|Araçatuba
SE|Sudeste|SP|São Paulo|3518305|Guararema|-23.41523302|-46.04105346|27679|0|32579|15|Metropolitana de São Paulo|062|Mogi das Cruzes
SE|Sudeste|SP|São Paulo|3518404|Guaratinguetá|-22.81742509|-45.19160013|117663|0|116847|13|Vale do Paraíba Paulista|051|Guaratinguetá
SE|Sudeste|SP|São Paulo|3518503|Guareí|-23.37314019|-48.18453818|16149|0|15027|11|Itapetininga|042|Itapetininga
SE|Sudeste|SP|São Paulo|3518602|Guariba|-21.357996|-48.23405673|37747|0|37022|02|Ribeirão Preto|013|Jaboticabal
SE|Sudeste|SP|São Paulo|3518701|Guarujá|-23.995149|-46.24903428|306683|0|311116|15|Metropolitana de São Paulo|063|Santos
SE|Sudeste|SP|São Paulo|3518800|Guarulhos|-23.468506|-46.53108409|1299249|0|1383272|15|Metropolitana de São Paulo|059|Guarulhos
SE|Sudeste|SP|São Paulo|3518859|Guatapará|-21.49189465|-48.03772936|7341|0|7435|02|Ribeirão Preto|014|Ribeirão Preto
SE|Sudeste|SP|São Paulo|3518909|Guzolândia|-20.65016869|-50.6614595|5023|0|4238|01|São José do Rio Preto|006|Auriflama
SE|Sudeste|SP|São Paulo|3519006|Herculândia|-22.00374718|-50.3855216|9154|0|9109|09|Marília|037|Tupã
SE|Sudeste|SP|São Paulo|3519055|Holambra|-22.64174962|-47.05928691|12707|0|16194|07|Campinas|032|Campinas
SE|Sudeste|SP|São Paulo|3519071|Hortolândia|-22.858395|-47.22109661|209139|0|246449|07|Campinas|032|Campinas
SE|Sudeste|SP|São Paulo|3519105|Iacanga|-21.8919776|-49.01692992|10776|0|10104|04|Bauru|020|Bauru
SE|Sudeste|SP|São Paulo|3519204|Iacri|-21.85506109|-50.68919993|6530|0|6144|09|Marília|037|Tupã
SE|Sudeste|SP|São Paulo|3519253|Iaras|-22.87189228|-49.15617915|7431|0|8009|04|Bauru|022|Avaré
SE|Sudeste|SP|São Paulo|3519303|Ibaté|-21.955602|-48.00238821|32810|0|32068|05|Araraquara|025|São Carlos
SE|Sudeste|SP|São Paulo|3519402|Ibirá|-21.0805375|-49.23886153|11615|0|11155|01|São José do Rio Preto|004|São José do Rio Preto
SE|Sudeste|SP|São Paulo|3519501|Ibirarema|-22.81454296|-50.07912539|7203|0|6321|10|Assis|039|Assis
SE|Sudeste|SP|São Paulo|3519600|Ibitinga|-21.75708298|-48.82769469|56531|0|59371|05|Araraquara|024|Araraquara
SE|Sudeste|SP|São Paulo|3519709|Ibiúna|-23.6526325|-47.22049119|75241|0|84820|12|Macro Metropolitana Paulista|045|Piedade
SE|Sudeste|SP|São Paulo|3519808|Icém|-20.34350512|-49.19612019|7877|0|7700|01|São José do Rio Preto|004|São José do Rio Preto
SE|Sudeste|SP|São Paulo|3519907|Iepê|-22.66310147|-51.07741389|7966|0|7596|10|Assis|039|Assis
SE|Sudeste|SP|São Paulo|3520004|Igaraçu do Tietê|-22.511149|-48.5570661|24299|0|22743|04|Bauru|021|Jaú
SE|Sudeste|SP|São Paulo|3520103|Igarapava|-20.03961254|-47.75106657|29365|0|25926|02|Ribeirão Preto|011|Ituverava
SE|Sudeste|SP|São Paulo|3520202|Igaratá|-23.204843|-46.15631442|9251|0|11703|13|Vale do Paraíba Paulista|050|São José dos Campos
SE|Sudeste|SP|São Paulo|3520301|Iguape|-24.7069542|-47.55313741|30124|0|30054|14|Litoral Sul Paulista|055|Registro
SE|Sudeste|SP|São Paulo|3520400|Ilhabela|-23.7886525|-45.35405667|30983|0|38239|13|Vale do Paraíba Paulista|054|Caraguatatuba
SE|Sudeste|SP|São Paulo|3520426|Ilha Comprida|-24.73923994|-47.55431697|9908|0|13447|14|Litoral Sul Paulista|055|Registro
SE|Sudeste|SP|São Paulo|3520442|Ilha Solteira|-20.4293725|-51.34489066|26138|0|25564|03|Araçatuba|016|Andradina
SE|Sudeste|SP|São Paulo|3520509|Indaiatuba|-23.081646|-47.21230894|222042|0|266593|07|Campinas|032|Campinas
SE|Sudeste|SP|São Paulo|3520608|Indiana|-22.17209345|-51.25175851|4951|0|5094|08|Presidente Prudente|036|Presidente Prudente
SE|Sudeste|SP|São Paulo|3520707|Indiaporã|-19.977543|-50.28898104|3988|0|4087|01|São José do Rio Preto|002|Fernandópolis
SE|Sudeste|SP|São Paulo|3520806|Inúbia Paulista|-21.76991199|-50.96437489|3826|0|3611|08|Presidente Prudente|035|Adamantina
SE|Sudeste|SP|São Paulo|3520905|Ipaussu|-23.052913|-49.62680698|14383|0|14464|10|Assis|040|Ourinhos
SE|Sudeste|SP|São Paulo|3521002|Iperó|-23.35027739|-47.68989389|31745|0|40132|12|Macro Metropolitana Paulista|046|Sorocaba
SE|Sudeste|SP|São Paulo|3521101|Ipeúna|-22.4372995|-47.71909597|6638|0|7538|06|Piracicaba|026|Rio Claro
SE|Sudeste|SP|São Paulo|3521150|Ipiguá|-20.66164553|-49.38814238|4858|0|6551|01|São José do Rio Preto|004|São José do Rio Preto
SE|Sudeste|SP|São Paulo|3521200|Iporanga|-24.58446018|-48.58960071|4369|0|4053|11|Itapetininga|044|Capão Bonito
SE|Sudeste|SP|São Paulo|3521309|Ipuã|-20.4414826|-48.01738504|15184|0|14463|02|Ribeirão Preto|010|São Joaquim da Barra
SE|Sudeste|SP|São Paulo|3521408|Iracemápolis|-22.58303693|-47.52224663|21815|0|21768|06|Piracicaba|027|Limeira
SE|Sudeste|SP|São Paulo|3521507|Irapuã|-21.27643718|-49.40815178|7666|0|6927|01|São José do Rio Preto|008|Novo Horizonte
SE|Sudeste|SP|São Paulo|3521606|Irapuru|-21.56747624|-51.35017273|8123|0|7065|08|Presidente Prudente|035|Adamantina
SE|Sudeste|SP|São Paulo|3521705|Itaberá|-23.85981147|-49.13713329|18158|0|17971|11|Itapetininga|041|Itapeva
SE|Sudeste|SP|São Paulo|3521804|Itaí|-23.41905539|-49.08103225|25535|0|24856|04|Bauru|022|Avaré
SE|Sudeste|SP|São Paulo|3521903|Itajobi|-21.31570706|-49.05431108|15104|0|16824|01|São José do Rio Preto|008|Novo Horizonte
SE|Sudeste|SP|São Paulo|3522000|Itaju|-21.98467242|-48.80502174|3505|0|3652|04|Bauru|021|Jaú
SE|Sudeste|SP|São Paulo|3522109|Itanhaém|-24.18612067|-46.79099148|93696|0|107927|14|Litoral Sul Paulista|056|Itanhaém
SE|Sudeste|SP|São Paulo|3522158|Itaóca|-24.64259423|-48.84285568|3332|0|3407|11|Itapetininga|044|Capão Bonito
SE|Sudeste|SP|São Paulo|3522208|Itapecerica da Serra|-23.715357|-46.85055197|163363|0|172898|15|Metropolitana de São Paulo|060|Itapecerica da Serra
SE|Sudeste|SP|São Paulo|3522307|Itapetininga|-23.5878725|-48.0461429|153810|0|166959|11|Itapetininga|042|Itapetininga
SE|Sudeste|SP|São Paulo|3522406|Itapeva|-23.983438|-48.87738916|91807|0|95528|11|Itapetininga|041|Itapeva
SE|Sudeste|SP|São Paulo|3522505|Itapevi|-23.546934|-46.93337286|217005|0|239084|15|Metropolitana de São Paulo|057|Osasco
SE|Sudeste|SP|São Paulo|3522604|Itapira|-22.4360055|-46.82124801|72048|0|70438|07|Campinas|031|Mogi Mirim
SE|Sudeste|SP|São Paulo|3522653|Itapirapuã Paulista|-24.5715535|-49.17216566|4081|0|4339|11|Itapetininga|044|Capão Bonito
SE|Sudeste|SP|São Paulo|3522703|Itápolis|-21.59470399|-48.81339199|41920|0|39533|05|Araraquara|024|Araraquara
SE|Sudeste|SP|São Paulo|3522802|Itaporanga|-23.70349994|-49.48439631|15064|0|14058|11|Itapetininga|041|Itapeva
SE|Sudeste|SP|São Paulo|3522901|Itapuí|-22.23212763|-48.71887416|13023|0|13655|04|Bauru|021|Jaú
SE|Sudeste|SP|São Paulo|3523008|Itapura|-20.63982578|-51.50996937|4629|0|3945|03|Araçatuba|016|Andradina
SE|Sudeste|SP|São Paulo|3523107|Itaquaquecetuba|-23.4768975|-46.35160314|344558|0|392218|15|Metropolitana de São Paulo|062|Mogi das Cruzes
SE|Sudeste|SP|São Paulo|3523206|Itararé|-24.11213796|-49.33611971|49818|0|44490|11|Itapetininga|041|Itapeva
SE|Sudeste|SP|São Paulo|3523305|Itariri|-24.29200563|-47.17572606|16441|0|15225|14|Litoral Sul Paulista|056|Itanhaém
SE|Sudeste|SP|São Paulo|3523404|Itatiba|-23.004853|-46.83755785|109907|0|116275|12|Macro Metropolitana Paulista|048|Bragança Paulista
SE|Sudeste|SP|São Paulo|3523503|Itatinga|-23.1042734|-48.61338027|19297|0|19219|04|Bauru|022|Avaré
SE|Sudeste|SP|São Paulo|3523602|Itirapina|-22.25396797|-47.81988487|16709|0|16157|06|Piracicaba|026|Rio Claro
SE|Sudeste|SP|São Paulo|3523701|Itirapuã|-20.64242653|-47.21995288|6232|0|5793|02|Ribeirão Preto|012|Franca
SE|Sudeste|SP|São Paulo|3523800|Itobi|-21.73490182|-46.97341865|7807|0|8044|07|Campinas|030|São João da Boa Vista
SE|Sudeste|SP|São Paulo|3523909|Itu|-23.2654425|-47.29974984|163882|0|176548|12|Macro Metropolitana Paulista|046|Sorocaba
SE|Sudeste|SP|São Paulo|3524006|Itupeva|-23.15340963|-47.05570115|51082|0|72711|12|Macro Metropolitana Paulista|047|Jundiaí
SE|Sudeste|SP|São Paulo|3524105|Ituverava|-20.33628797|-47.78041566|40552|0|37375|02|Ribeirão Preto|011|Ituverava
SE|Sudeste|SP|São Paulo|3524204|Jaborandi|-20.6872245|-48.41344492|6846|0|6223|02|Ribeirão Preto|010|São Joaquim da Barra
SE|Sudeste|SP|São Paulo|3524303|Jaboticabal|-21.2544715|-48.32034975|75041|0|72001|02|Ribeirão Preto|013|Jaboticabal
SE|Sudeste|SP|São Paulo|3524402|Jacareí|-23.3048805|-45.9695932|223064|0|251591|13|Vale do Paraíba Paulista|050|São José dos Campos
SE|Sudeste|SP|São Paulo|3524501|Jaci|-20.88408513|-49.57334461|6233|0|7618|01|São José do Rio Preto|004|São José do Rio Preto
SE|Sudeste|SP|São Paulo|3524600|Jacupiranga|-24.69815028|-48.00470451|17801|0|16850|14|Litoral Sul Paulista|055|Registro
SE|Sudeste|SP|São Paulo|3524709|Jaguariúna|-22.70678196|-46.98234347|49497|0|60816|07|Campinas|032|Campinas
SE|Sudeste|SP|São Paulo|3524808|Jales|-20.26785305|-50.5503562|48724|0|48766|01|São José do Rio Preto|001|Jales
SE|Sudeste|SP|São Paulo|3524907|Jambeiro|-23.25657687|-45.69365512|5868|0|6421|13|Vale do Paraíba Paulista|053|Paraibuna/Paraitinga
SE|Sudeste|SP|São Paulo|3525003|Jandira|-23.529939|-46.90522114|116041|0|127476|15|Metropolitana de São Paulo|057|Osasco
SE|Sudeste|SP|São Paulo|3525102|Jardinópolis|-21.022457|-47.76535293|40640|0|45328|02|Ribeirão Preto|014|Ribeirão Preto
SE|Sudeste|SP|São Paulo|3525201|Jarinu|-23.1030625|-46.73827094|26353|0|40302|12|Macro Metropolitana Paulista|048|Bragança Paulista
SE|Sudeste|SP|São Paulo|3525300|Jaú|-22.29579099|-48.55814139|140077|0|132351|04|Bauru|021|Jaú
SE|Sudeste|SP|São Paulo|3525409|Jeriquara|-20.31204159|-47.58874392|3230|0|3785|02|Ribeirão Preto|012|Franca
SE|Sudeste|SP|São Paulo|3525508|Joanópolis|-22.93067822|-46.27341661|12492|0|12820|12|Macro Metropolitana Paulista|048|Bragança Paulista
SE|Sudeste|SP|São Paulo|3525607|João Ramalho|-22.25104606|-50.76853531|4361|0|4381|08|Presidente Prudente|036|Presidente Prudente
SE|Sudeste|SP|São Paulo|3525706|José Bonifácio|-21.05371904|-49.68628272|34846|0|36502|01|São José do Rio Preto|004|São José do Rio Preto
SE|Sudeste|SP|São Paulo|3525805|Júlio Mesquita|-22.013169|-49.79079428|4639|0|4254|04|Bauru|019|Lins
SE|Sudeste|SP|São Paulo|3525854|Jumirim|-23.08256|-47.79817351|3042|0|3052|06|Piracicaba|028|Piracicaba
SE|Sudeste|SP|São Paulo|3525904|Jundiaí|-23.187668|-46.88527397|393920|0|459789|12|Macro Metropolitana Paulista|047|Jundiaí
SE|Sudeste|SP|São Paulo|3526001|Junqueirópolis|-21.51127575|-51.43401195|19765|0|20395|08|Presidente Prudente|034|Dracena
SE|Sudeste|SP|São Paulo|3526100|Juquiá|-24.32070308|-47.63534197|19535|0|19390|14|Litoral Sul Paulista|055|Registro
SE|Sudeste|SP|São Paulo|3526209|Juquitiba|-23.9356892|-47.08159407|30239|0|26372|15|Metropolitana de São Paulo|060|Itapecerica da Serra
SE|Sudeste|SP|São Paulo|3526308|Lagoinha|-23.08692135|-45.19081082|4966|0|5071|13|Vale do Paraíba Paulista|053|Paraibuna/Paraitinga
SE|Sudeste|SP|São Paulo|3526407|Laranjal Paulista|-23.05401161|-47.83378071|26853|0|28981|11|Itapetininga|043|Tatuí
SE|Sudeste|SP|São Paulo|3526506|Lavínia|-21.16485657|-51.04050166|9995|0|9596|03|Araçatuba|017|Araçatuba
SE|Sudeste|SP|São Paulo|3526605|Lavrinhas|-22.57009647|-44.89311028|6950|0|7258|13|Vale do Paraíba Paulista|051|Guaratinguetá
SE|Sudeste|SP|São Paulo|3526704|Leme|-22.18543601|-47.38870797|97505|0|97516|06|Piracicaba|027|Limeira
SE|Sudeste|SP|São Paulo|3526803|Lençóis Paulista|-22.597507|-48.79868197|65026|0|65696|04|Bauru|020|Bauru
SE|Sudeste|SP|São Paulo|3526902|Limeira|-22.562194|-47.40193952|291748|0|305169|06|Piracicaba|027|Limeira
SE|Sudeste|SP|São Paulo|3527009|Lindóia|-22.52048819|-46.66148362|7265|0|6994|07|Campinas|033|Amparo
SE|Sudeste|SP|São Paulo|3527108|Lins|-21.6723465|-49.75142339|75117|0|74068|04|Bauru|019|Lins
SE|Sudeste|SP|São Paulo|3527207|Lorena|-22.73169303|-45.12424814|86337|0|84988|13|Vale do Paraíba Paulista|051|Guaratinguetá
SE|Sudeste|SP|São Paulo|3527256|Lourdes|-20.96539054|-50.2266601|2227|0|1926|03|Araçatuba|018|Birigui
SE|Sudeste|SP|São Paulo|3527306|Louveira|-23.0867785|-46.94644022|41700|0|53526|12|Macro Metropolitana Paulista|047|Jundiaí
SE|Sudeste|SP|São Paulo|3527405|Lucélia|-21.72341565|-51.01834914|20918|0|20046|08|Presidente Prudente|035|Adamantina
SE|Sudeste|SP|São Paulo|3527504|Lucianópolis|-22.43164|-49.52317912|2345|0|2361|04|Bauru|020|Bauru
SE|Sudeste|SP|São Paulo|3527603|Luís Antônio|-21.55170653|-47.70027994|12704|0|13680|02|Ribeirão Preto|014|Ribeirão Preto
SE|Sudeste|SP|São Paulo|3527702|Luiziânia|-21.67360296|-50.32763949|5384|0|4711|03|Araçatuba|018|Birigui
SE|Sudeste|SP|São Paulo|3527801|Lupércio|-22.41381539|-49.8203247|4523|0|3935|09|Marília|038|Marília
SE|Sudeste|SP|São Paulo|3527900|Lutécia|-22.34344429|-50.38932712|2754|0|2555|10|Assis|039|Assis
SE|Sudeste|SP|São Paulo|3528007|Macatuba|-22.50554963|-48.71140539|16909|0|16489|04|Bauru|021|Jaú
SE|Sudeste|SP|São Paulo|3528106|Macaubal|-20.80131354|-49.96349782|7978|0|7460|01|São José do Rio Preto|007|Nhandeara
